date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:59:10	32899/32899	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:29:10%20GMT	http://www.world-of-swiss.com/en/swiss-over-the-alps	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/swiss-over-the-alps.html	(from http://www.world-of-swiss.com/en)
08:59:14	30937/30937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202015%2012:32:31%20GMT	http://www.world-of-swiss.com/assets/cover/add3557065ae499fa5580592053352f958cde141_unzip/1.jpg?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/cover/add3557065ae499fa5580592053352f958cde141_unzip/1bbd8.jpg	(from http://www.world-of-swiss.com/en)
08:59:16	194684/194684	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202015%2012:32:07%20GMT	http://www.world-of-swiss.com/assets/cover/000b5959a36863757f491e81be819baa78bff5ec_unzip/01.jpg?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/cover/000b5959a36863757f491e81be819baa78bff5ec_unzip/01bbd8.jpg	(from http://www.world-of-swiss.com/en)
08:59:17	33020/33020	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:29:17%20GMT	http://www.world-of-swiss.com/en/boeing777	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/boeing777.html	(from http://www.world-of-swiss.com/en)
08:59:20	20080/20080	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Mar%202014%2013:23:15%20GMT	http://www.world-of-swiss.com/assets/image/f3b891639e771539981abdb0e5914c6a9f729a18.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/f3b891639e771539981abdb0e5914c6a9f729a18bbd8.png	(from http://www.world-of-swiss.com/en)
08:59:21	97017/97017	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jul%202015%2015:47:42%20GMT	http://www.world-of-swiss.com/assets/image/ef324bb7b1038c704083e491f7ce6b835dfb7e96.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/ef324bb7b1038c704083e491f7ce6b835dfb7e96bbd8.png	(from http://www.world-of-swiss.com/en)
08:59:26	65212/65212	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:29:27%20GMT	http://www.world-of-swiss.com/en/airbus-a340-300	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/airbus-a340-300.html	(from http://www.world-of-swiss.com/en)
08:59:29	24061/24061	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Mar%202014%2013:23:40%20GMT	http://www.world-of-swiss.com/assets/image/629f66e5f24ed2c3b64cb2d4b46ffb6274514e4b.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/629f66e5f24ed2c3b64cb2d4b46ffb6274514e4bbbd8.png	(from http://www.world-of-swiss.com/en)
08:59:36	71227/71227	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:29:36%20GMT	http://www.world-of-swiss.com/en/airbus-a330-300	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/airbus-a330-300.html	(from http://www.world-of-swiss.com/en)
08:59:37	18318/18318	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Mar%202014%2013:24:01%20GMT	http://www.world-of-swiss.com/assets/image/42554f6864aea224ca96acc401b952abd4700e3f.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/42554f6864aea224ca96acc401b952abd4700e3fbbd8.png	(from http://www.world-of-swiss.com/en)
08:59:44	801777/801777	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202015%2012:31:59%20GMT	http://www.world-of-swiss.com/assets/cover/83dfd4930a39167fc27511395aed8ca585f7780b_unzip/01.jpg?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/cover/83dfd4930a39167fc27511395aed8ca585f7780b_unzip/01bbd8.jpg	(from http://www.world-of-swiss.com/en)
08:59:45	29015/29015	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:29:45%20GMT	http://www.world-of-swiss.com/en/airbus-a321	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/airbus-a321.html	(from http://www.world-of-swiss.com/en)
08:59:45	16339/16339	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Mar%202014%2013:24:21%20GMT	http://www.world-of-swiss.com/assets/image/ac15471fc45347155d579d31242c5fb5f3ce2ef6.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/ac15471fc45347155d579d31242c5fb5f3ce2ef6bbd8.png	(from http://www.world-of-swiss.com/en)
08:59:53	50922/50922	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:29:53%20GMT	http://www.world-of-swiss.com/en/airbus-a320	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/airbus-a320.html	(from http://www.world-of-swiss.com/en)
08:59:53	15623/15623	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Mar%202014%2013:24:45%20GMT	http://www.world-of-swiss.com/assets/image/c4f46d1e2d7d1f51db30e30f3afb99f59b90070a.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/c4f46d1e2d7d1f51db30e30f3afb99f59b90070abbd8.png	(from http://www.world-of-swiss.com/en)
09:00:01	25506/25506	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:01%20GMT	http://www.world-of-swiss.com/en/airbus-a319	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/airbus-a319.html	(from http://www.world-of-swiss.com/en)
09:00:01	15785/15785	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Mar%202014%2013:25:07%20GMT	http://www.world-of-swiss.com/assets/image/710e8aa0aa5e48f3951d06ecc1b2b71ff909fd91.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/710e8aa0aa5e48f3951d06ecc1b2b71ff909fd91bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:10	24493/24493	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:11%20GMT	http://www.world-of-swiss.com/en/avro-rj100	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/avro-rj100.html	(from http://www.world-of-swiss.com/en)
09:00:11	58614/58614	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Feb%202015%2016:25:21%20GMT	http://www.world-of-swiss.com/assets/image/37e08402de800a5a00e0737a9acb170997ddaa9a.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/assets/image/37e08402de800a5a00e0737a9acb170997ddaa9abbd8.png	(from http://www.world-of-swiss.com/en)
09:00:15	127439/127439	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:15%20GMT	http://www.world-of-swiss.com/en/cseries	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/en/cseries.html	(from http://www.world-of-swiss.com/en)
09:00:16	2407/2407	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/logo-swiss2x.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/logo-swiss2xbbd8.png	(from http://www.world-of-swiss.com/en)
09:00:17	226/226	---M-Z	400	error ('Bad%20Request')	text/html	date:Thu,%2001%20Oct%202015%2003:30:17%20GMT	http://www.world-of-swiss.com/[%=%20img%20%]	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/[%=%20img%20%]	(from http://www.world-of-swiss.com/en)
09:00:17	226/226	---M-Z	400	error ('Bad%20Request')	text/html	date:Thu,%2001%20Oct%202015%2003:30:17%20GMT	http://www.world-of-swiss.com/[%=%20item.url%20%]	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/[%=%20item.url%20%]	(from http://www.world-of-swiss.com/en)
09:00:17	226/226	---M-Z	400	error ('Bad%20Request')	text/html	date:Thu,%2001%20Oct%202015%2003:30:17%20GMT	http://www.world-of-swiss.com/[%=%20planeImg%20%]	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/[%=%20planeImg%20%]	(from http://www.world-of-swiss.com/en)
09:00:19	9494/9494	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-2.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-2bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:20	7218/7218	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-3.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-3bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:20	33587/33587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202014%2021:57:51%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/routenetwork/map-zoom-switzerland.jpg?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/routenetwork/map-zoom-switzerlandbbd8.jpg	(from http://www.world-of-swiss.com/en)
09:00:22	6549/6549	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-5.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-5bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:23	54282/54282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202014%2021:57:51%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/routenetwork/map-zoom-europe.jpg?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/routenetwork/map-zoom-europebbd8.jpg	(from http://www.world-of-swiss.com/en)
09:00:23	6721/6721	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-6.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-6bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:23	16811/16811	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-4.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-4bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:24	6127/6127	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-7.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-7bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:24	6629/6629	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-8.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-8bbd8.png	(from http://www.world-of-swiss.com/en)
09:00:24	16352/16352	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2016%20Jun%202014%2011:37:10%20GMT	http://www.world-of-swiss.com/bundles/swisssite/js/vendor/require.js?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/js/vendor/requirebbd8.js	(from http://www.world-of-swiss.com/en)
09:00:25	24172/24172	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Mar%202014%2021:57:31%20GMT	http://www.world-of-swiss.com/bundles/swisssite/script/webtrends.min.js?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/script/webtrends.minbbd8.js	(from http://www.world-of-swiss.com/en)
09:00:26	8649/8649	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:26%20GMT	http://www.world-of-swiss.com/de/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:27	8742/8742	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:27%20GMT	http://www.world-of-swiss.com/fr/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:27	8625/8625	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:28%20GMT	http://www.world-of-swiss.com/it/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/it/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:29	8815/8815	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:28%20GMT	http://www.world-of-swiss.com/es/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/es/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:29	26303/26303	---MC-	200	added ('OK')	text/javascript	date:Thu,%2010%20Sep%202015%2010:52:20%20GMT	http://www.google-analytics.com/analytics.js	/home/sp/Desktop/mikz/swiss/www.google-analytics.com/analytics.js	(from http://www.world-of-swiss.com/en)
09:00:29	8584/8584	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:29%20GMT	http://www.world-of-swiss.com/pt/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/pt/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:30	9290/9290	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:30%20GMT	http://www.world-of-swiss.com/ru/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/ru/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:30	9344/9344	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:31%20GMT	http://www.world-of-swiss.com/ja/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/ja/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:31	8530/8530	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:31%20GMT	http://www.world-of-swiss.com/zh/page/no-javascript	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/zh/page/no-javascript.html	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:31	9132/9132	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:32%20GMT	http://www.world-of-swiss.com/de/page/imprint	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/page/imprint.html	(from http://www.world-of-swiss.com/de)
09:00:32	72890/72890	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:32%20GMT	http://www.world-of-swiss.com/de/swiss-cockpit	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-cockpit.html	(from http://www.world-of-swiss.com/de)
09:00:33	169678/169678	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Mar%202014%2021:57:51%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/routenetwork/map-zoom-world.jpg?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/routenetwork/map-zoom-worldbbd8.jpg	(from http://www.world-of-swiss.com/en)
09:00:33	69734/69734	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:33%20GMT	http://www.world-of-swiss.com/de/swiss-technik-division	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-technik-division.html	(from http://www.world-of-swiss.com/de)
09:00:33	12131/12131	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:52%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-1.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/world3d/cloud-1bbd8.png	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:34	66223/66223	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Mar%202014%2021:57:51%20GMT	http://www.world-of-swiss.com/bundles/swisssite/img/favicons/share-600x600.png?1443534704	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/bundles/swisssite/img/favicons/share-600x600bbd8.png	(from http://www.world-of-swiss.com/en/page/no-javascript)
09:00:34	76554/76554	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:34%20GMT	http://www.world-of-swiss.com/de/swiss-world-cargo	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-world-cargo.html	(from http://www.world-of-swiss.com/de)
09:00:34	67390/67390	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:35%20GMT	http://www.world-of-swiss.com/de/swiss-lounges	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-lounges.html	(from http://www.world-of-swiss.com/de)
09:00:35	59308/59308	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:35%20GMT	http://www.world-of-swiss.com/de/swiss-taste-of-switzerland	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-taste-of-switzerland.html	(from http://www.world-of-swiss.com/de)
09:00:36	54193/54193	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:36%20GMT	http://www.world-of-swiss.com/de/swiss-cabin-crew	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-cabin-crew.html	(from http://www.world-of-swiss.com/de)
09:00:36	48193/48193	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:37%20GMT	http://www.world-of-swiss.com/de/swiss-chocolate	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-chocolate.html	(from http://www.world-of-swiss.com/de)
09:00:37	56630/56630	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:37%20GMT	http://www.world-of-swiss.com/de/swiss-first	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-first.html	(from http://www.world-of-swiss.com/de)
09:00:38	73404/73404	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:38%20GMT	http://www.world-of-swiss.com/de/die-kabine-der-swiss	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/die-kabine-der-swiss.html	(from http://www.world-of-swiss.com/de)
09:00:38	83803/83803	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:38%20GMT	http://www.world-of-swiss.com/de/swiss-traditions	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-traditions.html	(from http://www.world-of-swiss.com/de)
09:00:39	109666/109666	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:39%20GMT	http://www.world-of-swiss.com/de/swissness-an-bord	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swissness-an-bord.html	(from http://www.world-of-swiss.com/de)
09:00:39	43336/43336	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:40%20GMT	http://www.world-of-swiss.com/de/swiss-business-seat	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-business-seat.html	(from http://www.world-of-swiss.com/de)
09:00:40	33089/33089	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:40%20GMT	http://www.world-of-swiss.com/de/swiss-uber-den-alpen	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/swiss-uber-den-alpen.html	(from http://www.world-of-swiss.com/de)
09:00:42	33214/33214	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:43%20GMT	http://www.world-of-swiss.com/de/boeing777	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/boeing777.html	(from http://www.world-of-swiss.com/de)
09:00:51	65508/65508	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:30:51%20GMT	http://www.world-of-swiss.com/de/airbus-a340-300	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/airbus-a340-300.html	(from http://www.world-of-swiss.com/de)
09:01:00	71088/71088	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:01%20GMT	http://www.world-of-swiss.com/de/airbus-a330-300	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/airbus-a330-300.html	(from http://www.world-of-swiss.com/de)
09:01:10	29211/29211	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:10%20GMT	http://www.world-of-swiss.com/de/airbus-a321	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/airbus-a321.html	(from http://www.world-of-swiss.com/de)
09:01:18	51241/51241	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:18%20GMT	http://www.world-of-swiss.com/de/airbus-a320	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/airbus-a320.html	(from http://www.world-of-swiss.com/de)
09:01:27	25731/25731	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:27%20GMT	http://www.world-of-swiss.com/de/airbus-a319	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/airbus-a319.html	(from http://www.world-of-swiss.com/de)
09:01:36	24679/24679	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:36%20GMT	http://www.world-of-swiss.com/de/avro-rj100	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/avro-rj100.html	(from http://www.world-of-swiss.com/de)
09:01:40	128062/128062	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:41%20GMT	http://www.world-of-swiss.com/de/cseries	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/de/cseries.html	(from http://www.world-of-swiss.com/de)
09:01:41	9459/9459	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:41%20GMT	http://www.world-of-swiss.com/fr/page/imprint	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/page/imprint.html	(from http://www.world-of-swiss.com/fr)
09:01:41	73500/73500	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:42%20GMT	http://www.world-of-swiss.com/fr/swiss-cockpit	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/swiss-cockpit.html	(from http://www.world-of-swiss.com/fr)
09:01:42	71089/71089	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:42%20GMT	http://www.world-of-swiss.com/fr/division-technique-de-swiss	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/division-technique-de-swiss.html	(from http://www.world-of-swiss.com/fr)
09:01:43	77577/77577	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:43%20GMT	http://www.world-of-swiss.com/fr/swiss-worldcargo	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/swiss-worldcargo.html	(from http://www.world-of-swiss.com/fr)
09:01:44	67909/67909	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:44%20GMT	http://www.world-of-swiss.com/fr/salons-swiss	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/salons-swiss.html	(from http://www.world-of-swiss.com/fr)
09:01:44	59488/59488	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:44%20GMT	http://www.world-of-swiss.com/fr/swiss-taste-of-switzerland	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/swiss-taste-of-switzerland.html	(from http://www.world-of-swiss.com/fr)
09:01:45	54029/54029	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:45%20GMT	http://www.world-of-swiss.com/fr/swiss-cabin-crew	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/swiss-cabin-crew.html	(from http://www.world-of-swiss.com/fr)
09:01:45	48550/48550	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:45%20GMT	http://www.world-of-swiss.com/fr/chocolat-suisse	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/chocolat-suisse.html	(from http://www.world-of-swiss.com/fr)
09:01:46	57328/57328	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:46%20GMT	http://www.world-of-swiss.com/fr/swiss-first	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/swiss-first.html	(from http://www.world-of-swiss.com/fr)
09:01:47	74146/74146	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:47%20GMT	http://www.world-of-swiss.com/fr/la-cabine-de-swiss	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/la-cabine-de-swiss.html	(from http://www.world-of-swiss.com/fr)
09:01:47	86455/86455	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:47%20GMT	http://www.world-of-swiss.com/fr/traditions-swiss	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/traditions-swiss.html	(from http://www.world-of-swiss.com/fr)
09:01:48	112099/112099	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:48%20GMT	http://www.world-of-swiss.com/fr/suissitude-a-bord	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/suissitude-a-bord.html	(from http://www.world-of-swiss.com/fr)
09:01:48	43290/43290	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:48%20GMT	http://www.world-of-swiss.com/fr/siege-swiss-business	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/siege-swiss-business.html	(from http://www.world-of-swiss.com/fr)
09:01:49	33482/33482	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:49%20GMT	http://www.world-of-swiss.com/fr/swiss-au-dessus-des-alpes	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/swiss-au-dessus-des-alpes.html	(from http://www.world-of-swiss.com/fr)
09:01:51	33564/33564	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:31:52%20GMT	http://www.world-of-swiss.com/fr/boeing777	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/boeing777.html	(from http://www.world-of-swiss.com/fr)
09:02:01	66192/66192	---M-Z	200	added ('OK')	text/html	date:Thu,%2001%20Oct%202015%2003:32:01%20GMT	http://www.world-of-swiss.com/fr/airbus-a340-300	/home/sp/Desktop/mikz/swiss/www.world-of-swiss.com/fr/airbus-a340-300.html	(from http://www.world-of-swiss.com/fr)
